datetime,ghi,GHI_pred_MLP
2023-12-09 08:00:00,205.4631738800304,348.3690145183488
2023-12-09 09:00:00,347.291192103265,509.9018912451934
2023-12-09 10:00:00,365.4422930903569,466.10413158895733
2023-12-09 11:00:00,175.1727410782081,333.82367337810695
2023-12-09 12:00:00,155.8523158694001,250.3675313018975
2023-12-09 13:00:00,210.4479878511769,212.33043890851218
2023-12-09 14:00:00,230.1556567957479,199.4722015638553
2023-12-09 15:00:00,113.9009111617312,204.15485742567975
2023-12-09 16:00:00,67.77334851936219,177.26718945977314
2023-12-09 17:00:00,91.58314350797266,210.8563099127633
2023-12-09 18:00:00,127.2949886104784,165.009906590941
2023-12-09 19:00:00,84.28246013667426,115.14832830464876
2023-12-09 20:00:00,16.10803774812886,34.843433073842945
2023-12-10 06:00:00,64.34624145785878,35.70112535994264
2023-12-10 07:00:00,241.9703872437358,211.05895580267347
2023-12-10 08:00:00,474.3470007593015,350.58676782813353
2023-12-10 09:00:00,696.2015945330296,514.5210614000844
2023-12-10 10:00:00,884.3147304479879,652.7155695183103
2023-12-10 11:00:00,1020.387243735763,750.3548548780078
2023-12-10 12:00:00,1102.012148823083,801.7391052215369
2023-12-10 13:00:00,1112.490508731967,802.3460480502096
2023-12-10 14:00:00,1047.873955960516,756.3445385922047
2023-12-10 15:00:00,930.7630979498862,663.7899920982759
2023-12-10 16:00:00,754.9962034927867,545.5985223327739
2023-12-10 17:00:00,543.0410022779043,417.5420718165301
2023-12-10 18:00:00,312.6442672741078,286.40268214923225
2023-12-10 19:00:00,94.70197418375095,167.53132482560343
2023-12-10 20:00:00,9.296697038724375,88.27194761958009
2023-12-11 06:00:00,61.42824601366743,92.67079182528316
2023-12-11 07:00:00,242.4126803340926,251.661944344682
2023-12-11 08:00:00,467.6917236142748,384.317371618659
2023-12-08 15:00:00,796.9324221716021,683.2899785725506
2023-12-08 16:00:00,687.5987091875475,543.7934118650697
2023-12-08 17:00:00,534.5918754745634,363.17945172781657
2023-12-08 18:00:00,307.08238420653,228.60768079750855
2023-12-08 19:00:00,90.25626423690206,103.10380839134064
2023-12-08 20:00:00,8.81874389847055,31.6707716795956
2023-12-09 06:00:00,15.90289874491938,31.601760235304408
2023-12-09 07:00:00,95.22399392558846,188.01983281226524
2023-12-09 08:00:00,205.4631738800304,326.8775509745645
2023-12-09 09:00:00,347.291192103265,497.8674206753264
2023-12-09 10:00:00,365.4422930903569,319.7625483685245
2023-12-09 11:00:00,175.1727410782081,300.92625538584343
2023-12-09 12:00:00,155.8523158694001,322.37071384085556
2023-12-09 13:00:00,210.4479878511769,248.92668535146345
2023-12-09 14:00:00,230.1556567957479,316.3625883819037
2023-12-09 15:00:00,113.9009111617312,290.7831890446282
2023-12-09 16:00:00,67.77334851936219,196.7060972620709
2023-12-09 17:00:00,91.58314350797266,162.115499237255
2023-12-09 18:00:00,127.2949886104784,149.24177983807778
2023-12-09 19:00:00,84.28246013667426,84.8331596484218
2023-12-09 20:00:00,16.10803774812886,30.904165525500513
2023-12-10 06:00:00,64.34624145785878,32.226160276659215
2023-12-10 07:00:00,241.9703872437358,197.58639191763058
2023-12-10 08:00:00,474.3470007593015,343.49018070501955
2023-12-10 09:00:00,696.2015945330296,517.989038224296
2023-12-10 10:00:00,884.3147304479879,656.1484898884688
2023-12-10 11:00:00,1020.387243735763,754.2702144653531
2023-12-10 12:00:00,1102.012148823083,805.9909702009372
2023-12-10 13:00:00,1112.490508731967,807.899405689885
2023-12-10 14:00:00,1047.873955960516,757.8213361663437
