date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,Freezing_level,Tmax,Tmin
20230701,00,0,2023-07-01 00:00:00,0.0,59.40708541870117,8.6278076171875,46.47504806518555,2.5407116413116455,1007.914794921875,0.0,0.0,0.0,11.21234130859375,0.13662102818489075,,,
20230701,00,1,2023-07-01 01:00:00,0.0,66.01509857177734,7.313079833984375,48.69677734375,2.4622461795806885,1007.6668701171875,1043174.0,1263413.5,0.0,10.462371826171875,0.13665978610515594,,,
20230701,00,2,2023-07-01 02:00:00,0.0,65.61993408203125,7.75250244140625,41.06722640991211,2.0469703674316406,1008.3255004882812,2081366.5,2515097.5,0.0,9.772216796875,0.1366942822933197,,,
20230701,00,3,2023-07-01 03:00:00,0.0,62.89558410644531,8.2640380859375,41.947608947753906,1.8605340719223022,1008.54052734375,3126255.75,3758694.25,0.0,9.2200927734375,0.13672874867916107,,,
20230701,00,4,2023-07-01 04:00:00,0.0,62.59107208251953,8.2630615234375,34.711544036865234,1.7940211296081543,1008.9126586914062,4204678.0,5007898.0,0.0,8.845306396484375,0.13676390051841736,,,
20230701,00,5,2023-07-01 05:00:00,0.0,56.93947219848633,9.245849609375,40.304664611816406,1.719450831413269,1008.7564697265625,5435951.5,6282062.5,0.0,9.073333740234375,0.1367988884449005,,,
20230701,00,6,2023-07-01 06:00:00,0.0,54.40153121948242,9.708770751953125,83.78233337402344,1.5850486755371094,1008.4405517578125,6712512.0,7577042.5,0.0,9.4210205078125,0.1368340402841568,,,
20230701,00,7,2023-07-01 07:00:00,0.0,51.88222885131836,9.647613525390625,86.50651550292969,2.0796539783477783,1007.886474609375,7999985.0,8881685.0,0.0,9.75714111328125,0.13686877489089966,,,
20230701,00,8,2023-07-01 08:00:00,0.0,50.42232131958008,10.282196044921875,93.73152923583984,2.25716495513916,1007.5254516601562,9298628.0,10193161.0,0.0,10.0792236328125,0.13690334558486938,,,
20230701,00,9,2023-07-01 09:00:00,0.0,51.31637191772461,10.10003662109375,69.52185821533203,2.2934000492095947,1007.2161254882812,10478169.0,11478116.0,0.0,9.939849853515625,0.13693736493587494,,,
20230701,00,10,2023-07-01 10:00:00,0.0,58.508182525634766,8.5279541015625,51.93714904785156,2.342688798904419,1007.1350708007812,11681790.0,12776394.0,0.0,9.872039794921875,0.13697189092636108,,,
20230701,00,11,2023-07-01 11:00:00,0.0,61.238277435302734,8.206451416015625,46.85689163208008,2.39216947555542,1007.1759033203125,12732263.0,14026734.0,0.0,9.3096923828125,0.13700395822525024,,,
20230701,00,12,2023-07-01 12:00:00,0.0,54.93241882324219,9.874176025390625,59.57322692871094,2.815973997116089,1007.7582397460938,13784250.0,15282475.0,137646.0,9.169586181640625,0.13703754544258118,,,
20230701,00,13,2023-07-01 13:00:00,0.0,44.87990188598633,13.054046630859375,51.74407958984375,3.302433967590332,1007.3820190429688,14855521.0,16619763.0,843256.9375,10.37298583984375,0.13707171380519867,,,
20230701,00,14,2023-07-01 14:00:00,0.0,39.088134765625,15.168487548828125,37.17631530761719,4.071497917175293,1007.5703735351562,15949543.0,18054216.0,2115461.0,12.503662109375,0.1371050924062729,,,
20230701,00,15,2023-07-01 15:00:00,0.0,36.226322174072266,17.163360595703125,37.70686721801758,3.8561694622039795,1007.31982421875,17070278.0,19573356.0,3816105.0,15.05291748046875,0.13714319467544556,,,
20230701,00,16,2023-07-01 16:00:00,0.0,35.26200866699219,18.776885986328125,30.941783905029297,3.7316083908081055,1006.3575439453125,18270126.0,21153066.0,5580507.5,17.4659423828125,0.13718324899673462,,,
20230701,00,17,2023-07-01 17:00:00,0.0,36.59867477416992,19.91168212890625,32.7507438659668,4.23366641998291,1004.9588623046875,19443248.0,22777464.0,7477461.5,19.588134765625,0.13722705841064453,,,
20230701,00,18,2023-07-01 18:00:00,0.0,35.22362518310547,20.471527099609375,39.09259796142578,4.067652225494385,1003.8622436523438,20639112.0,24406140.0,9132609.0,21.02252197265625,0.13727472722530365,,,
