date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,Freezing_level,Tmax,Tmin
20230601,00,0,2023-06-01 00:00:00,0.0,70.39983367919922,17.01263427734375,338.3495788574219,0.38933902978897095,978.1416015625,0.0,0.0,0.0,17.544281005859375,0.14676600694656372,,,
20230601,00,1,2023-06-01 01:00:00,0.0,76.08415985107422,16.384918212890625,249.55783081054688,1.5947294235229492,978.5591430664062,1139155.25,1366343.125,0.0,16.277984619140625,0.14677156507968903,,,
20230601,00,2,2023-06-01 02:00:00,0.0,77.7953109741211,14.33038330078125,217.85162353515625,2.234467029571533,978.6091918945312,2281521.5,2724721.0,0.0,15.277740478515625,0.14677667617797852,,,
20230601,00,3,2023-06-01 03:00:00,0.0,80.4609146118164,13.278228759765625,210.35812377929688,2.0313751697540283,978.5107421875,3408542.0,4067641.25,0.0,14.378631591796875,0.14678168296813965,,,
20230601,00,4,2023-06-01 04:00:00,0.0,79.289794921875,13.245086669921875,200.73101806640625,1.634078860282898,979.9154663085938,4523180.0,5392931.5,0.0,13.542724609375,0.14678794145584106,,,
20230601,00,5,2023-06-01 05:00:00,0.0,80.07408142089844,12.66815185546875,271.95367431640625,1.451910138130188,978.7799072265625,5631643.5,6702074.5,0.0,12.7740478515625,0.14679808914661407,,,
20230601,00,6,2023-06-01 06:00:00,0.0,79.79116821289062,12.12896728515625,288.60711669921875,1.6033413410186768,979.3397216796875,6728126.5,8001077.5,0.0,12.110565185546875,0.14680813252925873,,,
20230601,00,7,2023-06-01 07:00:00,0.0,74.72708129882812,13.08837890625,272.4047546386719,1.2924578189849854,979.309814453125,7826003.5,9293149.0,0.0,11.570343017578125,0.14681828022003174,,,
20230601,00,8,2023-06-01 08:00:00,0.0,73.55290985107422,13.2618408203125,277.2353210449219,1.3285990953445435,978.25927734375,8952204.0,10584990.0,0.0,11.20703125,0.14682692289352417,,,
20230601,00,9,2023-06-01 09:00:00,3.4242687371571324e-22,73.14524841308594,13.5633544921875,228.59939575195312,1.066349983215332,978.4308471679688,10110577.0,11877111.0,0.0,10.988006591796875,0.14683379232883453,,,
20230601,00,10,2023-06-01 10:00:00,2.5739251489428985e-21,74.79676818847656,13.0845947265625,326.7112121582031,1.0446025133132935,978.879638671875,11295614.0,13175560.0,0.0,10.8824462890625,0.1468387097120285,,,
20230601,00,11,2023-06-01 11:00:00,1.1479605710462693e-08,71.99195861816406,13.88641357421875,241.39913940429688,0.7745790481567383,979.0184936523438,12526725.0,14479534.0,0.0,10.97711181640625,0.14684347808361053,,,
20230601,00,12,2023-06-01 12:00:00,0.0012592040002346039,68.53289031982422,13.558563232421875,140.4470672607422,0.9582687616348267,979.2210083007812,13895192.0,15829992.0,72228.328125,11.712493896484375,0.14684724807739258,,,
20230601,00,13,2023-06-01 13:00:00,0.0,59.45560836791992,15.264251708984375,31.92001724243164,1.4156759977340698,979.7908325195312,15061162.0,17229464.0,760945.5625,13.128143310546875,0.146820068359375,,,
20230601,00,14,2023-06-01 14:00:00,0.0,55.15852737426758,17.637298583984375,29.838340759277344,2.7912700176239014,979.5177612304688,16220891.0,18721508.0,2070719.25,15.435760498046875,0.146758034825325,,,
20230601,00,15,2023-06-01 15:00:00,0.0,54.36764144897461,19.7333984375,18.481842041015625,3.7224276065826416,978.7988891601562,17398292.0,20295076.0,3875995.5,18.005340576171875,0.14667214453220367,,,
20230601,00,16,2023-06-01 16:00:00,0.0,52.485206604003906,21.97833251953125,11.704635620117188,4.220452308654785,977.8323364257812,18604138.0,21934134.0,5941499.5,20.502471923828125,0.1465640664100647,,,
20230601,00,17,2023-06-01 17:00:00,0.0,51.26680374145508,23.126007080078125,14.698478698730469,5.235013484954834,976.2330322265625,19834986.0,23608222.0,8049624.0,22.49237060546875,0.14644494652748108,,,
20230601,00,18,2023-06-01 18:00:00,0.0,50.39444351196289,23.532318115234375,19.682037353515625,5.963697910308838,975.329833984375,21080148.0,25284604.0,9984894.0,23.742828369140625,0.14633062481880188,,,
