date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,Freezing_level,Tmax,Tmin
20230401,00,0,2023-04-01 00:00:00,0.0,37.549102783203125,16.77734375,175.79998779296875,3.1709299087524414,1019.5643310546875,0.0,0.0,0.0,18.7950439453125,0.26200002431869507,,,
20230401,00,1,2023-04-01 01:00:00,0.0,35.512451171875,15.909454345703125,172.83432006835938,3.1484429836273193,1019.9188232421875,990508.8125,1403074.0,0.0,17.70037841796875,0.26200681924819946,,,
20230401,00,2,2023-04-01 02:00:00,0.0,37.56624984741211,15.635589599609375,173.62765502929688,3.0754928588867188,1019.8421020507812,1971297.125,2801584.5,0.0,16.822601318359375,0.2620149254798889,,,
20230401,00,3,2023-04-01 03:00:00,0.0,38.97460174560547,15.06103515625,170.11300659179688,2.5154683589935303,1019.9186401367188,2948760.75,4186076.0,0.0,16.1256103515625,0.2620222866535187,,,
20230401,00,4,2023-04-01 04:00:00,0.0,42.301387786865234,14.57867431640625,167.90048217773438,2.347843885421753,1019.8530883789062,3927747.0,5560258.0,0.0,15.570220947265625,0.26202940940856934,,,
20230401,00,5,2023-04-01 05:00:00,0.0,45.966339111328125,14.037567138671875,178.4727783203125,1.850791335105896,1020.1950073242188,4905561.5,6925890.0,0.0,15.120452880859375,0.26203781366348267,,,
20230401,00,6,2023-04-01 06:00:00,0.0,50.23100280761719,13.753387451171875,194.39459228515625,1.973753571510315,1019.3447265625,5889023.0,8285078.0,0.0,14.748077392578125,0.26204589009284973,,,
20230401,00,7,2023-04-01 07:00:00,0.0,53.732418060302734,13.298126220703125,194.31423950195312,2.144070625305176,1019.4303588867188,6875799.0,9637877.0,0.0,14.40118408203125,0.2620536983013153,,,
20230401,00,8,2023-04-01 08:00:00,0.0,56.07937240600586,12.919952392578125,195.2477264404297,2.2688100337982178,1019.722412109375,7858988.0,10984182.0,0.0,14.0653076171875,0.26206180453300476,,,
20230401,00,9,2023-04-01 09:00:00,0.0,58.41887283325195,12.245513916015625,186.60781860351562,2.4003851413726807,1019.3865966796875,8839512.0,12324036.0,0.0,13.73138427734375,0.262069970369339,,,
20230401,00,10,2023-04-01 10:00:00,0.0,61.50774383544922,12.018524169921875,182.98626708984375,2.0515267848968506,1019.577392578125,9818193.0,13658145.0,0.0,13.429840087890625,0.2620776891708374,,,
20230401,00,11,2023-04-01 11:00:00,0.0,61.75249099731445,12.403533935546875,170.9842529296875,2.2078182697296143,1019.6522216796875,10796260.0,14995155.0,201447.375,13.60504150390625,0.26208505034446716,,,
20230401,00,12,2023-04-01 12:00:00,0.0,58.3689079284668,14.399078369140625,159.74513244628906,2.4777467250823975,1020.2081298828125,11780752.0,16380678.0,1147933.875,15.221435546875,0.26209232211112976,,,
20230401,00,13,2023-04-01 13:00:00,0.0,56.18305206298828,16.954925537109375,143.74752807617188,2.641785144805908,1019.9448852539062,12777416.0,17844300.0,2863889.25,17.9559326171875,0.26209965348243713,,,
20230401,00,14,2023-04-01 14:00:00,0.0,52.43150329589844,18.2542724609375,107.05610656738281,2.2557742595672607,1019.3560180664062,13791581.0,19401954.0,5229761.5,21.346710205078125,0.2621072232723236,,,
20230401,00,15,2023-04-01 15:00:00,0.0,48.39529037475586,19.5244140625,67.044921875,2.332944393157959,1018.9151611328125,14825299.0,21053644.0,8056165.0,24.791900634765625,0.2621147334575653,,,
20230401,00,16,2023-04-01 16:00:00,0.0,46.819580078125,20.345306396484375,43.72285842895508,2.594224452972412,1017.7352905273438,15874102.0,22779836.0,11117834.0,27.619873046875,0.26211974024772644,,,
20230401,00,17,2023-04-01 17:00:00,0.0,44.10517883300781,21.0247802734375,43.09062576293945,2.7220966815948486,1016.6714477539062,16924696.0,24546092.0,14168949.0,29.43280029296875,0.2621206045150757,,,
