date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,Freezing_level,Tmax,Tmin
20240623,18,56,2024-06-26 02:00:00,0.0,62.169002532958984,7.799285888671875,74.59935760498047,2.0480480194091797,1011.6417846679688,54621028.0,71515768.0,24952950.0,10.360137939453125,0.13941696286201477,1409.3399658203125,,
20240623,18,57,2024-06-26 03:00:00,0.0,70.39715576171875,6.42498779296875,99.23932647705078,1.7906467914581299,1011.589599609375,55610368.0,72756848.0,24952950.0,9.373992919921875,0.13945269584655762,1376.751953125,,
20240623,18,58,2024-06-26 04:00:00,0.0,73.9906005859375,5.410552978515625,147.8626708984375,1.8713552951812744,1011.3734130859375,56564520.0,73970336.0,24952950.0,8.39227294921875,0.13948915898799896,1395.671875,,
20240623,18,59,2024-06-26 05:00:00,0.0,73.84983825683594,4.77545166015625,155.85006713867188,2.0617027282714844,1010.8284301757812,57508452.0,75170328.0,24952950.0,7.5230712890625,0.1395263373851776,1390.3094482421875,,
20240623,18,60,2024-06-26 06:00:00,0.0,72.2408676147461,4.591949462890625,117.87210845947266,1.9295133352279663,1009.9024658203125,58447792.0,76359344.0,24952950.0,6.766937255859375,0.13955990970134735,1444.6392822265625,,
20240623,18,61,2024-06-26 07:00:00,0.0,76.97449493408203,4.618194580078125,106.33690643310547,1.8213715553283691,1009.2844848632812,59381252.0,77537264.0,24952950.0,6.082977294921875,0.13959471881389618,1468.8551025390625,,
20240623,18,62,2024-06-26 08:00:00,0.0,79.41288757324219,4.6312255859375,108.90010833740234,1.545341968536377,1008.693115234375,60306808.0,78702624.0,24952950.0,5.430755615234375,0.13962946832180023,1515.1025390625,,
20240623,18,63,2024-06-26 09:00:00,0.0,86.78406524658203,3.808502197265625,76.26136779785156,1.9336223602294922,1008.270751953125,61225860.0,79860184.0,24952950.0,4.869537353515625,0.13966451585292816,1526.726318359375,,
20240623,18,64,2024-06-26 10:00:00,0.0,93.76599884033203,3.50750732421875,57.56211853027344,1.9775627851486206,1008.0789794921875,62138572.0,81012816.0,24952950.0,4.395904541015625,0.13970190286636353,1539.9237060546875,,
20240623,18,65,2024-06-26 11:00:00,0.0,98.21804809570312,2.976959228515625,31.36559295654297,2.351337194442749,1008.197021484375,63045984.0,82159304.0,24952950.0,3.97259521484375,0.13974158465862274,1528.08251953125,,
