date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,Freezing_level,Tmax,Tmin
20230301,00,0,2023-03-01 00:00:00,0.0,38.77985763549805,29.677734375,12.726470947265625,1.8624382019042969,1007.9649047851562,0.0,0.0,0.0,31.328338623046875,0.20200000703334808,,,
20230301,00,1,2023-03-01 01:00:00,0.0,40.72241973876953,28.772918701171875,6.277290344238281,1.9544308185577393,1008.110107421875,1364744.75,1687081.5,0.0,29.15167236328125,0.20200000703334808,,,
20230301,00,2,2023-03-01 02:00:00,0.0,56.30245590209961,27.188201904296875,27.183582305908203,2.2044992446899414,1008.6322631835938,2707799.0,3339680.25,0.0,27.5086669921875,0.20200000703334808,,,
20230301,00,3,2023-03-01 03:00:00,0.0,55.304405212402344,26.879486083984375,15.60455322265625,2.091627836227417,1008.4484252929688,4039366.25,4963145.5,0.0,26.32257080078125,0.20200000703334808,,,
20230301,00,4,2023-03-01 04:00:00,0.0,56.8873176574707,26.503997802734375,13.876136779785156,2.7400949001312256,1008.0809326171875,5363331.0,6566769.0,0.0,25.467681884765625,0.20200000703334808,,,
20230301,00,5,2023-03-01 05:00:00,0.0,62.814697265625,26.12725830078125,12.464744567871094,2.098029375076294,1008.6826171875,6683376.5,8156267.0,0.0,24.83074951171875,0.20200000703334808,,,
20230301,00,6,2023-03-01 06:00:00,0.0,62.27488708496094,25.645172119140625,6.6886444091796875,2.0244009494781494,1007.9537353515625,8000436.5,9733909.0,0.0,24.32135009765625,0.20200000703334808,,,
20230301,00,7,2023-03-01 07:00:00,0.0,57.56167221069336,24.924652099609375,2.3032989501953125,2.4258768558502197,1007.8603515625,9391866.0,11311009.0,0.0,24.061798095703125,0.20200000703334808,,,
20230301,00,8,2023-03-01 08:00:00,3.112209088536333e-33,57.95699691772461,24.415130615234375,113.43536376953125,0.55805504322052,1008.515625,10755259.0,12874790.0,0.0,23.74365234375,0.20200000703334808,,,
20230301,00,9,2023-03-01 09:00:00,5.0535781591278976e-27,60.059322357177734,25.5548095703125,69.84562683105469,2.1450035572052,1008.8167114257812,12174711.0,14447297.0,0.0,23.6810302734375,0.20200000703334808,,,
20230301,00,10,2023-03-01 10:00:00,7.333941228226594e-31,50.553993225097656,25.937774658203125,44.132972717285156,2.1498916149139404,1009.3236694335938,13493228.0,16006331.0,11560.8662109375,23.4517822265625,0.20200000703334808,,,
20230301,00,11,2023-03-01 11:00:00,0.0,43.688499450683594,27.6685791015625,27.445663452148438,2.81479811668396,1009.477783203125,14807417.0,17589620.0,471263.375,24.41778564453125,0.20200000703334808,,,
20230301,00,12,2023-03-01 12:00:00,0.0,40.99436950683594,28.914215087890625,19.927978515625,3.1714885234832764,1009.255126953125,16127902.0,19249528.0,1725422.625,26.79180908203125,0.20200000703334808,,,
20230301,00,13,2023-03-01 13:00:00,0.0,43.89635467529297,29.558807373046875,11.80511474609375,3.317415714263916,1009.1971435546875,17452208.0,20995324.0,3751804.0,29.652069091796875,0.20200000703334808,,,
