date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,Freezing_level,Tmax,Tmin
20240601,00,0,2024-06-01 00:00:00,0.0,73.47560119628906,12.38580322265625,25.30242919921875,2.0730173587799072,975.2123413085938,0.0,0.0,0.0,13.92681884765625,0.12231358885765076,4208.44091796875,,
20240601,00,1,2024-06-01 01:00:00,0.0,86.4981460571289,10.819427490234375,12.91802978515625,2.2597341537475586,975.6591186523438,1058216.0,1300663.5,0.0,12.674774169921875,0.12234487384557724,4155.58642578125,,
20240601,00,2,2024-06-01 02:00:00,0.0,90.9924545288086,10.14495849609375,7.212638854980469,2.538670778274536,975.0090942382812,2093138.375,2582205.0,0.0,11.561431884765625,0.12237760424613953,4172.70556640625,,
20240601,00,3,2024-06-01 03:00:00,0.0,95.12598419189453,9.340484619140625,6.4462890625,1.900191068649292,974.5433349609375,3123205.75,3848030.25,0.0,10.57843017578125,0.12241081893444061,4133.02587890625,,
20240601,00,4,2024-06-01 04:00:00,0.0,98.09996795654297,8.533721923828125,31.141868591308594,2.1877641677856445,973.8574829101562,4147780.0,5099740.5,0.0,9.724395751953125,0.12244429439306259,4084.090087890625,,
20240601,00,5,2024-06-01 05:00:00,0.0,100.0,7.82794189453125,37.89894104003906,1.6337484121322632,973.6884155273438,5162950.0,6335766.0,0.0,8.91461181640625,0.1224779561161995,4024.02392578125,,
20240601,00,6,2024-06-01 06:00:00,6.892851903399916e-14,100.0,6.714569091796875,51.47142791748047,1.5847437381744385,973.3468627929688,6166468.5,7560294.0,0.0,8.19049072265625,0.1225123479962349,3931.119384765625,,
20240601,00,7,2024-06-01 07:00:00,1.7054163636842645e-10,100.0,7.224273681640625,37.92356491088867,1.314450740814209,973.64599609375,7152202.0,8768692.0,0.0,7.46661376953125,0.12254694849252701,3851.963623046875,,
20240601,00,8,2024-06-01 08:00:00,0.004778353031724691,100.0,5.919952392578125,196.55755615234375,2.0388221740722656,973.8087768554688,8247589.0,9981871.0,0.0,7.164276123046875,0.12260966002941132,3824.747802734375,,
20240601,00,9,2024-06-01 09:00:00,0.003986240830272436,99.80592346191406,5.38031005859375,222.44029235839844,1.3291159868240356,973.7833862304688,9411400.0,11212366.0,0.0,7.086944580078125,0.1226639375090599,3830.907470703125,,
20240601,00,10,2024-06-01 10:00:00,0.006293050944805145,99.6344985961914,5.430633544921875,225.52806091308594,1.7834292650222778,974.9238891601562,10568414.0,12436299.0,0.0,6.924835205078125,0.12273354083299637,3827.41015625,,
20240601,00,11,2024-06-01 11:00:00,0.0021348679438233376,99.8976821899414,5.68017578125,216.83041381835938,2.1306240558624268,975.83984375,11727513.0,13660113.0,0.0,6.82073974609375,0.12277381867170334,3880.156005859375,,
20240601,00,12,2024-06-01 12:00:00,0.0008188914507627487,98.36890411376953,5.83740234375,220.7827911376953,2.1438848972320557,976.106689453125,12889220.0,14891620.0,104436.1015625,6.9422607421875,0.12280956655740738,3928.739990234375,,
20240601,00,13,2024-06-01 13:00:00,1.862645149230957e-09,84.17973327636719,8.476959228515625,213.56332397460938,2.396345853805542,976.8082885742188,13976596.0,16171810.0,759422.5625,7.95489501953125,0.12283658981323242,3955.915771484375,,
20240601,00,14,2024-06-01 14:00:00,0.0,53.34757995605469,14.0472412109375,215.99085998535156,3.0180890560150146,977.2565307617188,14974197.0,17566306.0,2165830.0,10.408905029296875,0.12285065650939941,3972.771484375,,
20240601,00,15,2024-06-01 15:00:00,0.0,40.77448272705078,17.9351806640625,203.4251708984375,2.7616045475006104,976.9189453125,16013159.0,19084050.0,4039265.5,13.67791748046875,0.12284667044878006,3966.763671875,,
20240601,00,16,2024-06-01 16:00:00,0.0,33.669227600097656,20.93475341796875,175.76638793945312,2.668693780899048,976.3250732421875,17082384.0,20697516.0,6185128.0,17.01507568359375,0.12282694876194,3982.3212890625,,
20240601,00,17,2024-06-01 17:00:00,0.0,28.47887420654297,21.60784912109375,160.72482299804688,3.0489842891693115,975.368896484375,18167680.0,22362778.0,8382311.5,19.80364990234375,0.12279587239027023,3989.614013671875,,
20240601,00,18,2024-06-01 18:00:00,0.0,26.567764282226562,22.084808349609375,157.16893005371094,2.9434311389923096,974.5659790039062,19260478.0,24039196.0,10405210.0,21.7225341796875,0.1227613240480423,4033.547119140625,,
20240601,00,19,2024-06-01 19:00:00,0.0,26.301034927368164,22.380584716796875,143.09881591796875,2.6426267623901367,973.9290161132812,20354752.0,25697082.0,12044429.0,22.69403076171875,0.12273024022579193,4061.73046875,,
