date,corrida,leadtime,valid_time,PP,HR2,T2,dirViento10,magViento10,PSFC,ACLWDNB,ACLWUPB,ACSWDNB,TSLB,SMOIS,GHI_Wm2
20230401,0,0,2023-04-01 00:00:00,0.0,46.87900161743164,13.83624267578125,170.43963623046875,2.8914694786071777,1008.4705810546876,0.0,0.0,0.0,19.66293334960937,0.2064692229032516,
20230401,0,1,2023-04-01 01:00:00,0.0,50.54730224609375,13.58135986328125,162.74636840820312,2.552318811416626,1008.2749633789062,1035566.8125,1361600.75,0.0,18.241424560546875,0.2064196020364761,0.0
20230401,0,2,2023-04-01 02:00:00,0.0,53.88747024536133,12.500152587890623,162.03538513183594,2.4335057735443115,1009.157958984375,2057626.375,2709587.25,0.0,17.01904296875,0.2063855677843094,0.0
20230401,0,3,2023-04-01 03:00:00,0.0,54.1600341796875,11.733428955078123,153.39947509765625,2.331231117248535,1009.6217651367188,3068883.0,4039986.75,0.0,15.949981689453123,0.206359326839447,0.0
20230401,0,4,2023-04-01 04:00:00,0.0,53.62744903564453,11.182586669921877,147.29031372070312,2.3595635890960693,1009.1702270507812,4077902.75,5357919.5,0.0,15.039825439453123,0.206335574388504,0.0
20230401,0,5,2023-04-01 05:00:00,0.0,54.42756271362305,10.587493896484377,130.0253448486328,2.306506395339966,1009.270751953125,5082494.0,6665222.0,0.0,14.248748779296877,0.2063133120536804,0.0
20230401,0,6,2023-04-01 06:00:00,0.0,55.44033050537109,10.070526123046877,117.95096588134766,2.7091004848480225,1008.5775756835938,6079931.5,7961769.0,0.0,13.538177490234377,0.2062935531139373,0.0
20230401,0,7,2023-04-01 07:00:00,0.0,58.37860107421875,9.3525390625,100.15740203857422,2.423685073852539,1008.0857543945312,7074127.0,9248942.0,0.0,12.903167724609377,0.2062773704528808,0.0
20230401,0,8,2023-04-01 08:00:00,0.0,61.46757125854492,8.916046142578125,100.68817901611328,2.24834942817688,1007.8077392578124,8067049.0,10524813.0,0.0,12.328155517578123,0.2062678337097168,0.0
20230401,0,9,2023-04-01 09:00:00,0.0,63.9855842590332,8.595458984375,100.43212127685548,2.0711870193481445,1007.6506958007812,9060259.0,11793040.0,0.0,11.824005126953123,0.2062632888555526,0.0
20230401,0,10,2023-04-01 10:00:00,0.0,66.60588073730469,8.37469482421875,93.14580535888672,2.1318182945251465,1007.5774536132812,10056767.0,13056307.0,0.0,11.39276123046875,0.2062640339136123,0.0
20230401,0,11,2023-04-01 11:00:00,0.0,61.11948013305664,9.447784423828123,83.9269027709961,2.676762104034424,1007.7211303710938,11055736.0,14323814.0,112230.4609375,11.23382568359375,0.2062602043151855,31.175128038194444
20230401,0,12,2023-04-01 12:00:00,0.0,49.0391960144043,12.911956787109377,68.12969970703125,3.864616632461548,1008.2337036132812,12070653.0,15662009.0,915620.875,12.253631591796877,0.2062119096517563,223.16400390625
20230401,0,13,2023-04-01 13:00:00,0.0,42.66504287719727,15.477264404296877,60.561134338378906,5.040694236755371,1007.8224487304688,13109947.0,17088778.0,2506844.25,14.230743408203123,0.2060983031988144,442.00649305555555
20230401,0,14,2023-04-01 14:00:00,0.0,37.130767822265625,17.400299072265625,47.529293060302734,4.9484453201293945,1007.0745849609376,14169774.0,18597102.0,4782011.5,16.752471923828125,0.2059149146080017,631.9909027777778
20230401,0,15,2023-04-01 15:00:00,0.0,32.80343246459961,19.08721923828125,42.27008438110352,4.931756973266602,1006.787841796875,15256596.0,20181714.0,7557339.5,19.501129150390625,0.2056511789560318,770.9244444444445
20230401,0,16,2023-04-01 16:00:00,0.0,27.90346908569336,20.42626953125,35.94576644897461,4.674959182739258,1005.8505249023438,16366827.0,21829172.0,10617442.0,22.147979736328125,0.2053135484457016,850.0284722222223
20230401,0,17,2023-04-01 17:00:00,0.0,26.12201690673828,21.555877685546875,29.73203659057617,4.338963031768799,1004.7103881835938,17500812.0,23520538.0,13716865.0,24.41806030273437,0.2049223631620407,860.9508333333333
20230401,0,18,2023-04-01 18:00:00,0.0,20.72441673278809,22.260467529296875,26.04949188232422,4.242188930511475,1003.4891967773438,18655674.0,25234916.0,16605149.0,26.1143798828125,0.2045080512762069,802.3011111111111
20230401,0,19,2023-04-01 19:00:00,0.0,19.814624786376957,22.75341796875,33.20026397705078,4.200064659118652,1002.4576416015624,19831066.0,26945502.0,19053890.0,27.03314208984375,0.204109251499176,680.2058333333333
20230401,0,20,2023-04-01 20:00:00,0.0,21.056690216064453,22.605926513671875,45.03328704833984,4.104343891143799,1001.6466064453124,21021006.0,28626044.0,20875330.0,27.078826904296875,0.2037746906280517,505.9555555555556
20230401,0,21,2023-04-01 21:00:00,0.0,21.12861442565918,21.90057373046875,50.83251190185547,3.971189498901367,1001.2559814453124,22218352.0,30254722.0,21940782.0,26.28411865234375,0.2035143077373504,295.9588888888889
20230401,0,22,2023-04-01 22:00:00,0.0,24.350528717041016,19.93173217773437,51.7008056640625,3.079328775405884,1001.0664672851562,23409086.0,31812830.0,22239218.0,24.75762939453125,0.2033308148384094,82.89888888888889
20230401,0,23,2023-04-01 23:00:00,0.0,32.29252624511719,17.686370849609375,57.48456954956055,2.670842170715332,1000.9493408203124,24586864.0,33302222.0,22239218.0,23.02276611328125,0.2032178491353988,0.0
20230401,0,24,2023-04-02 00:00:00,0.0,40.190528869628906,16.400390625,57.36381530761719,2.637838840484619,1001.3013916015624,25755688.0,34762036.0,22239218.0,21.52886962890625,0.2031431347131729,0.0
20230401,0,25,2023-04-02 01:00:00,0.0,46.31071853637695,15.682342529296877,52.67524337768555,2.2257142066955566,1001.2520751953124,26921276.0,36198924.0,22239218.0,20.26165771484375,0.203096255660057,0.0
20230401,0,26,2023-04-02 02:00:00,0.0,49.33606719970703,15.0728759765625,45.8654670715332,2.4318923950195312,1001.4729614257812,28090532.0,37619600.0,22239218.0,19.218536376953125,0.2030670642852783,0.0
20230401,0,27,2023-04-02 03:00:00,0.0,53.15021896362305,14.6007080078125,45.30250549316406,2.070167303085327,1001.8060913085938,29284022.0,39032956.0,22239218.0,18.410400390625,0.2030470669269561,0.0
20230401,0,28,2023-04-02 04:00:00,0.0,48.2295036315918,16.378814697265625,34.70771789550781,2.376951217651367,1001.7247924804688,30616440.0,40460188.0,22239218.0,18.1182861328125,0.2030187398195266,0.0
20230401,0,29,2023-04-02 05:00:00,3.924081563178315e-16,48.63725662231445,16.96319580078125,32.66934585571289,2.515580177307129,1001.6182861328124,32033360.0,41915024.0,22239218.0,18.13436889648437,0.202982872724533,0.0
20230401,0,30,2023-04-02 06:00:00,1.852884572118782e-22,50.17396926879883,16.663055419921875,30.41728973388672,2.5106122493743896,1001.203125,33412346.0,43362984.0,22239218.0,18.05120849609375,0.2029550075531005,0.0
20230401,0,31,2023-04-02 07:00:00,2.646977960169689e-23,51.099853515625,16.505035400390625,35.14262771606445,2.766521453857422,1000.683349609375,34834768.0,44819380.0,22239218.0,18.094940185546875,0.2029263079166412,0.0
20230401,0,32,2023-04-02 08:00:00,0.0,51.92375564575195,16.778533935546875,37.66838073730469,2.956022024154663,1000.3265991210938,36213208.0,46267236.0,22239218.0,18.021942138671875,0.202905923128128,0.0
20230401,0,33,2023-04-02 09:00:00,6.480860837679465e-19,54.4050407409668,16.730712890625,34.549346923828125,2.3827056884765625,1000.5502319335938,37625652.0,47721992.0,22239218.0,18.03839111328125,0.2028874605894088,0.0
20230401,0,34,2023-04-02 10:00:00,9.116721490416441e-19,55.09450912475586,16.93505859375,33.486854553222656,2.994914054870605,1000.711669921875,39043744.0,49176948.0,22239218.0,18.06231689453125,0.2028732299804687,0.0
20230401,0,35,2023-04-02 11:00:00,1.1288963953429696e-17,56.02411651611328,16.87628173828125,39.40555953979492,2.777557373046875,1001.1016235351562,40457152.0,50635492.0,22285612.0,18.139923095703125,0.2028572410345077,12.887222222222222
20230401,0,36,2023-04-02 12:00:00,0.0092189712449908,56.51596450805664,17.59661865234375,45.341609954833984,3.078331708908081,1001.4655151367188,41881072.0,52107928.0,22452190.0,18.400054931640625,0.2028924375772476,46.27166666666667
20230401,0,37,2023-04-02 13:00:00,0.0010716132819652,52.79140090942383,18.36566162109375,38.60626983642578,3.714332103729248,1001.711669921875,43312224.0,53607476.0,22821648.0,18.992218017578125,0.2028483599424362,102.62722222222222
20230401,0,38,2023-04-02 14:00:00,1.0035932064056396e-05,48.40946578979492,19.431121826171875,37.80957412719727,3.675880908966065,1001.5402221679688,44749476.0,55131508.0,23377692.0,19.77191162109375,0.2027737200260162,154.45666666666668
20230401,0,39,2023-04-02 15:00:00,0.0,45.190914154052734,19.79550170898437,33.29467010498047,3.2456719875335693,1001.5184936523438,46200600.0,56684116.0,24012494.0,20.625518798828125,0.2026677429676056,176.33388888888888
20230401,0,40,2023-04-02 16:00:00,0.0,41.66997528076172,20.395477294921875,37.55850982666016,3.183729410171509,1001.031982421875,47650100.0,58257996.0,24776628.0,21.54913330078125,0.2025355547666549,212.25944444444445
20230401,0,41,2023-04-02 17:00:00,2.5210902094841003e-05,37.07390213012695,22.120758056640625,32.28249740600586,3.653868198394776,1000.059326171875,49097276.0,59882928.0,26035508.0,22.984649658203125,0.2023462206125259,349.68888888888887
20230401,0,42,2023-04-02 18:00:00,6.008613854646683e-05,39.76253509521485,21.611297607421875,59.113502502441406,3.271194696426392,998.8173217773438,50565124.0,61522536.0,27131908.0,23.943572998046875,0.2021574974060058,304.55555555555554
20230401,0,43,2023-04-02 19:00:00,3.315508365631104e-07,45.58407974243164,21.30401611328125,80.82325744628906,3.307295799255371,998.1513671875,52017912.0,63169812.0,28394610.0,24.691436767578125,0.201972022652626,350.75055555555554
20230401,0,44,2023-04-02 20:00:00,0.002291795797646,42.60480499267578,22.0751953125,69.36341857910156,3.610098838806152,997.8616333007812,53392128.0,64805900.0,29603674.0,25.0728759765625,0.2018216401338577,335.8511111111111
20230401,0,45,2023-04-02 21:00:00,0.0006900383159518,53.0212516784668,19.9652099609375,102.12330627441406,3.882572650909424,997.3670043945312,54767988.0,66399740.0,30237490.0,24.4786376953125,0.2017271220684051,176.06
20230401,0,46,2023-04-02 22:00:00,0.0,58.51619338989258,18.563995361328125,107.7989730834961,3.491918563842773,997.2255249023438,56123244.0,67936368.0,30409996.0,23.34896850585937,0.2016930282115936,47.91833333333334
20230401,0,47,2023-04-02 23:00:00,0.0,63.36001205444336,17.19976806640625,108.57649230957033,3.420353651046753,997.4301147460938,57473220.0,69433472.0,30410256.0,22.19345092773437,0.2016945928335189,0.07222222222222222
